"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1407",21.9967861175537,22.0142860412598,21.5357131958008,21.6717853546143,384501600,18.3012828826904
"1408",21.5300006866455,21.8103561401367,21.4375,21.7067852020264,332158400,18.3308448791504
"1409",21.9153575897217,22.0707149505615,21.8414287567139,21.9892864227295,344920800,18.5694122314453
"1410",22.046070098877,22.3167858123779,21.9735717773438,22.2339286804199,302103200,18.7760028839111
"1411",22.2417850494385,22.3214282989502,22.0728569030762,22.1753578186035,290446800,18.7265434265137
"1412",22.1210708618164,22.2814292907715,22.03928565979,22.1378574371338,244706000,18.6948776245117
"1413",22.0660705566406,22.2046432495117,22.0642852783203,22.1689281463623,221642400,18.8014888763428
"1414",22.0967864990234,22.2057132720947,22.0964298248291,22.2035713195801,194938800,18.8308715820312
"1415",22.2639293670654,22.5,22.2589282989502,22.5,278832400,19.0822734832764
"1416",22.5667858123779,22.8075008392334,22.5074996948242,22.5603561401367,340169200,19.1334552764893
"1417",22.5464286804199,22.6428565979004,22.4196434020996,22.5296421051025,257342400,19.1074123382568
"1418",22.5432147979736,22.7414283752441,22.5178565979004,22.7264289855957,254534000,19.2743072509766
"1419",22.8571434020996,23.1496429443359,22.8146438598633,23.146785736084,442761200,19.6308116912842
"1420",23.2146434783936,23.7553577423096,23.21071434021,23.7553577423096,613384800,20.1469383239746
"1421",23.957857131958,24.1028575897217,23.2260704040527,23.4307136535645,812719600,19.8716087341309
"1422",23.372142791748,23.8928565979004,23.146785736084,23.8882141113281,565322800,20.2596130371094
"1423",23.7896423339844,23.9249992370605,23.6124992370605,23.6653575897217,420128800,20.0706100463867
"1424",23.5539283752441,23.9099998474121,23.4125003814697,23.6864280700684,437340400,20.0884857177734
"1425",24.2853565216064,24.3167858123779,24.0550003051758,24.1314296722412,427008400,20.4658889770508
"1426",24.1064281463623,24.1464290618896,23.9524993896484,24.1000003814697,267416800,20.4392318725586
"1427",24.1160717010498,24.2024993896484,24.0214290618896,24.0524997711182,202806800,20.3989505767822
"1428",23.9514293670654,23.9839286804199,23.6732139587402,23.7096424102783,302699600,20.1081714630127
"1429",23.8303565979004,23.8785705566406,23.4732131958008,23.7585716247559,338321200,20.1496715545654
"1430",23.7771434783936,24.1121425628662,23.7321434020996,24.106071472168,367892000,20.4443817138672
"1431",24.1275005340576,24.1553573608398,23.91428565979,23.9367866516113,336375200,20.3008098602295
"1432",24.0417861938477,24.2246437072754,23.9571437835693,24.1525001525879,391196400,20.4837608337402
"1433",24.2160701751709,24.3742866516113,24.1346435546875,24.3014297485352,329666400,20.610071182251
